近徐东商圈，双地铁线路，永旺，金地广场一站式生活,金地自在城 ,金地自在城 ,2室2厅,75,西,精装,中楼层(共34层)2017年建板塔结合,团结大道,1650000.0,22000,https://wh.lianjia.com/ershoufang/104102374823.html
王家湾生活区     正规3房     物业严谨,王家湾中央生活区 ,王家湾中央生活区 ,3室2厅,127.33,南,毛坯,低楼层(共16层)2017年建板塔结合,王家湾,2100000.0,16493,https://wh.lianjia.com/ershoufang/104102439539.html
华科大精装三房 户型方正 拎包入住 全明格局,广厦华庭 ,广厦华庭 ,3室2厅,119.12,南,简装,低楼层(共17层)2005年建板楼,光谷广场,2200000.0,18469,https://wh.lianjia.com/ershoufang/104102594134.html
天祥尚府 三房新装修 一天未住过 带电梯口车位,天祥尚府 ,天祥尚府 ,3室2厅,87.76,南,精装,低楼层(共32层)2017年建板楼,三环南,1720000.0,19599,https://wh.lianjia.com/ershoufang/104102611304.html
超优质学雅大三房，户型端正大三房，证满五年居家精装,学雅芳邻 ,学雅芳邻 ,3室2厅,139.45,南,精装,高楼层(共18层)2005年建塔楼,卓刀泉,2300000.0,16494,https://wh.lianjia.com/ershoufang/104102613298.html
水域天际 小区中间 视野好毛坯房看房有钥匙,水域天际 ,水域天际 ,3室2厅,107.82,南 西 北,毛坯,低楼层(共18层)2013年建塔楼,南湖沃尔玛,2700000.0,25042,https://wh.lianjia.com/ershoufang/104102614378.html
丽岛花园 朝南大三房 带三个大阳台 不可错过,丽岛花园 ,丽岛花园 ,3室2厅,135.15,东南,简装,低楼层(共20层)2004年建板塔结合,珞狮南路,2560000.0,18942,https://wh.lianjia.com/ershoufang/104102642538.html
世茂 居家三房 湖景三房 满两年 精装修,世茂林屿岸 ,世茂林屿岸 ,3室2厅,87.85,南 北,毛坯,中楼层(共34层)2016年建板楼,文化大道,1450000.0,16506,https://wh.lianjia.com/ershoufang/104102700227.html
平安春天满二精装大三房  全新未入住     诚心出售,平安光谷春天 ,平安光谷春天 ,3室2厅,98.88,南,精装,中楼层(共33层)2015年建板楼,金融港,2000000.0,20227,https://wh.lianjia.com/ershoufang/104102708869.html
锦绣龙城 居家装修两房+书房 满二 中间楼层 随时看房,锦绣龙城 ,锦绣龙城 ,2室2厅,78,南,精装,中楼层(共32层)2009年建塔楼,民族大道,1620000.0,20770,https://wh.lianjia.com/ershoufang/104102712894.html
凯旋名苑老证中装101平大两房,凯旋名苑 ,凯旋名苑 ,2室2厅,100.47,南 北,简装,低楼层(共19层)2009年建板楼,塔子湖,1530000.0,15229,https://wh.lianjia.com/ershoufang/104101367993.html
两房朝南，一房朝北。 满二少税,徐东石化小区 ,徐东石化小区 ,3室2厅,104.36,南,精装,中楼层(共7层)1999年建塔楼,徐东,1750000.0,16769,https://wh.lianjia.com/ershoufang/104102206758.html
凯乐花园 南北 两室两厅  看房有钥匙 房东诚售,凯乐花园 ,凯乐花园 ,2室2厅,95.68,南 北,简装,高楼层(共19层)2006年建塔楼,中南丁字桥,2390000.0,24980,https://wh.lianjia.com/ershoufang/104102445195.html
招商公园四期 南北朝向 通风采光好 适合居住 可看湖,招商公园1872四期璟园 ,招商公园1872四期璟园 ,3室2厅,114.01,南 北,毛坯,中楼层(共33层)2017年建板楼,四新,1980000.0,17367,https://wh.lianjia.com/ershoufang/104101358706.html
精装修两居室，带入花园，带大阳台,融科天城一期 ,融科天城一期 ,2室2厅,83.19,北,精装,低楼层(共33层)2012年建板塔结合,三阳路,2490000.0,29932,https://wh.lianjia.com/ershoufang/104102145156.html
大四房，全明格局，集中供暖，出门有地铁站,星海虹城二期 ,星海虹城二期 ,4室2厅,187.46,南 北,精装,低楼层(共32层)2012年建板楼,楚河汉街,5150000.0,27473,https://wh.lianjia.com/ershoufang/104102306206.html
降价了 轻轨旁  中间楼层 温馨两居室  小区自带游泳池,富丽雅花园B区 ,富丽雅花园B区 ,2室2厅,86,南 北,精装,低楼层(共7层)2002年建板塔结合,吴家山,1120000.0,13024,https://wh.lianjia.com/ershoufang/104102475096.html
万豪水岸枫林 四房两厅两卫 155万 房东诚心出售,万豪水岸枫林 ,万豪水岸枫林 ,4室2厅,134.3,南 北,简装,中楼层(共6层)暂无数据,金融港,1550000.0,11542,https://wh.lianjia.com/ershoufang/104102700821.html
叠翠园  通透户型  满五唯一后期税费低  拎包入住,丝宝叠翠园一期 ,丝宝叠翠园一期 ,3室2厅,93.59,南,精装,中楼层(共5层)板楼,后官湖,1080000.0,11540,https://wh.lianjia.com/ershoufang/104102490313.html
房子是房东自住的房子，老证，没有出租过,顶琇晶城 ,顶琇晶城 ,3室2厅,110.84,南,精装,高楼层(共32层)2009年建板楼,唐家墩,2280000.0,20571,https://wh.lianjia.com/ershoufang/104102160148.html
房屋格局好，客厅主卧朝南，老证少税 111平112万,珩生领袖城 ,珩生领袖城 ,3室2厅,111.25,南,简装,低楼层(共18层)2012年建板楼,盘龙城,1090000.0,9798,https://wh.lianjia.com/ershoufang/104102273706.html
通透三房，一梯两户，中间楼层，老证，看房方便,汉口春天 ,汉口春天 ,3室2厅,126.54,南 北,精装,中楼层(共6层)2007年建板楼,古田,2200000.0,17386,https://wh.lianjia.com/ershoufang/104102356683.html
西区南北户型三居室，业主着急出售，老证无贷款！,常青花园十号小区 ,常青花园十号小区 ,3室2厅,135.78,南 北,精装,低楼层(共7层)2005年建板楼,常青花园,2350000.0,17308,https://wh.lianjia.com/ershoufang/104102460995.html
长江明珠大三房，毛坯可以按自己的装修来，很不错,长江明珠 ,长江明珠 ,3室2厅,91.81,南,毛坯,中楼层(共11层)2009年建板塔结合,堤角,1210000.0,13180,https://wh.lianjia.com/ershoufang/104101770937.html
两证满两年 拎包入住 得房率高 电梯中间楼层,万科四季花城西半岛 ,万科四季花城西半岛 ,2室2厅,85.73,南 北,精装,中楼层(共11层)2006年建板楼,金银湖,1150000.0,13415,https://wh.lianjia.com/ershoufang/104101939763.html
红旗公寓 户型方正，不临街中高层，老证无贷款,红旗公寓 ,红旗公寓 ,2室2厅,88.89,南 北,简装,中楼层(共12层)2003年建板楼,长港路,1460000.0,16425,https://wh.lianjia.com/ershoufang/104102034833.html
产证满二 无贷款 无抵押 正二环,洪山街宿舍 ,洪山街宿舍 ,2室2厅,85.34,南,精装,高楼层(共7层)暂无数据,新南湖,1300000.0,15234,https://wh.lianjia.com/ershoufang/104102375269.html
阳光美墅  两房朝东  格局好税费少  双地铁出行方便,阳光美墅 ,阳光美墅 ,2室1厅,74.32,东,精装,中楼层(共21层)2011年建塔楼,卓刀泉,1550000.0,20856,https://wh.lianjia.com/ershoufang/104102425812.html
此房为老证 ，精装修，大两房，小高层带电梯,赛博园 ,赛博园 ,2室2厅,83.79,南,简装,中楼层(共11层)2008年建板楼,王家湾,1280000.0,15277,https://wh.lianjia.com/ershoufang/104102482894.html
中部慧谷精装湖景两房 满五唯一 后期费用低 看房方便,中部慧谷 ,中部慧谷 ,2室2厅,82.47,南,简装,低楼层(共23层)2011年建塔楼,金银湖,1030000.0,12490,https://wh.lianjia.com/ershoufang/104102542715.html
中山大道数码港 电梯二房户型方正 业主急售,武汉数码港 ,武汉数码港 ,2室1厅,83.79,西北,简装,中楼层(共25层)2001年建板塔结合,大智路,1570000.0,18738,https://wh.lianjia.com/ershoufang/104102604334.html
财源大厦 1室0厅 55万,财源大厦 ,财源大厦 ,1室0厅,27.77,西,简装,高楼层(共9层)2008年建塔楼,汉正街,550000.0,19806,https://wh.lianjia.com/ershoufang/104102759162.html
全新房，精装修，房东置换，因工作调动,西山林语 ,西山林语 ,3室2厅,88.39,南,精装,中楼层(共11层)2016年建板楼,中法生态城,1250000.0,14142,https://wh.lianjia.com/ershoufang/104102705318.html
温馨苑AB区 通透两房 有配套地下车位 老证总价低,温馨苑AB区 ,温馨苑AB区 ,2室2厅,77.64,南,简装,高楼层(共7层)2005年建板楼,百步亭,1150000.0,14812,https://wh.lianjia.com/ershoufang/104100892892.html
品质家居毛坯大2房 地段好 生活方便 值得考虑,关西小区 ,关西小区 ,2室2厅,84.4,西南,毛坯,中楼层(共7层)2002年建塔楼,关西长职,1370000.0,16233,https://wh.lianjia.com/ershoufang/104101264194.html
精装大三房 证满两年 户型方正 随时看房,奥莱汇 ,奥莱汇 ,3室2厅,128.86,南,精装,低楼层(共31层)2013年建板楼,盘龙城,1520000.0,11796,https://wh.lianjia.com/ershoufang/104101461742.html
地铁口产证已办，朝南格局好，高楼层，采光格局俱佳,新城璟汇 ,新城璟汇 ,2室2厅,75.48,南,简装,中楼层(共25层)2018年建板楼,金银湖,1100000.0,14574,https://wh.lianjia.com/ershoufang/104101477529.html
高层朝南户型 产证已满2年 交通便利70年纯住宅,顶琇广场 ,顶琇广场 ,1室1厅,45.53,南,简装,高楼层(共32层)2010年建塔楼,王家湾,830000.0,18230,https://wh.lianjia.com/ershoufang/104101736323.html
万达广场旁 万科圆方两居室，自住的保养好，采光充足,万科圆方 ,万科圆方 ,2室1厅,44.31,东,精装,中楼层(共20层)2009年建板楼,新华路万达,1080000.0,24374,https://wh.lianjia.com/ershoufang/104102345140.html
阁调小区 产证满二 中间楼层 看房有钥匙,阁调小区 ,阁调小区 ,1室1厅,44.7,北 南,简装,中楼层(共6层)2004年建板楼,关山大道,1030000.0,23043,https://wh.lianjia.com/ershoufang/104102458291.html
俪湖朝南户型，毛坯大两房随心装修，采光好前后无遮挡,俪湖天地 ,俪湖天地 ,2室2厅,66.03,南,毛坯,低楼层(共15层)2015年建板楼,文化大道,1030000.0,15599,https://wh.lianjia.com/ershoufang/104102469015.html
户型好，配套齐全，环境优美，精美装修，产证清晰。,万科金色城市17地块 ,万科金色城市17地块 ,2室1厅,87.12,南,精装,高楼层(共32层)2013年建板楼,白沙洲,1480000.0,16989,https://wh.lianjia.com/ershoufang/104102645618.html
大一房 阳台可看江 居家二次精装修 家具齐全,融侨华府 ,融侨华府 ,1室1厅,54.67,西,精装,中楼层(共33层)2009年建板楼,积玉桥,1230000.0,22499,https://wh.lianjia.com/ershoufang/104100738063.html
此房中间楼层 采光好 业主诚心出售。,怡康苑北区 ,怡康苑北区 ,3室2厅,117.66,南,精装,中楼层(共6层)2003年建板楼,百步亭,2100000.0,17849,https://wh.lianjia.com/ershoufang/104102273829.html
五月花一期  精装三房 满两年 保养完好,保利海上五月花一期 ,保利海上五月花一期 ,3室2厅,92.47,南,精装,低楼层(共24层)2011年建板楼,庙山,1335000.0,14438,https://wh.lianjia.com/ershoufang/104102323142.html
南北通透大三房 双阳台双卫 户型方正无异形近地铁永旺,都市假日 ,都市假日 ,3室2厅,124.56,南 北,简装,中楼层(共6层)2006年建板楼,金银湖,1650000.0,13247,https://wh.lianjia.com/ershoufang/104102569021.html
精装大三房 看房方便 朝南看花园 诚心出售,福星城市花园 ,福星城市花园 ,3室2厅,128.87,南,精装,中楼层(共23层)2004年建板楼,武广万松园,2890000.0,22426,https://wh.lianjia.com/ershoufang/104102656128.html
稀有户型，南北双阳台，业主诚心出售,东方莱茵 ,东方莱茵 ,3室2厅,110.33,南,毛坯,高楼层(共11层)2005年建板楼,老南湖,2660000.0,24110,https://wh.lianjia.com/ershoufang/104102666454.html
新出笋盘 单身终结利器 置换必备 业主诚心出售,南湖名都B ,南湖名都B ,3室2厅,109.67,南 北,精装,中楼层(共27层)2012年建塔楼,南湖沃尔玛,2150000.0,19605,https://wh.lianjia.com/ershoufang/104102690061.html
当代安普顿小镇 精装三房 中间楼层 采光充足诚心卖,当代安普顿小镇 ,当代安普顿小镇 ,3室2厅,108.22,南 北,精装,高楼层(共18层)2015年建板楼,三环南,2250000.0,20791,https://wh.lianjia.com/ershoufang/104102767636.html
电梯房，非复式结构，南北朝向，满五年,金地太阳城 ,金地太阳城 ,3室2厅,110.61,南 北,简装,高楼层(共11层)2005年建板楼,关山大道,1920000.0,17359,https://wh.lianjia.com/ershoufang/104101858175.html
宁静苑 2室2厅 138万,宁静苑 ,宁静苑 ,2室2厅,74.85,南,简装,高楼层(共6层)2000年建板楼,老南湖,1380000.0,18437,https://wh.lianjia.com/ershoufang/104101970439.html
天成花园 明厨明卫  大两居室户型  中间楼层 老证,天成花园 ,天成花园 ,2室2厅,102.93,南 北,简装,低楼层(共9层)1992年建塔楼,育才花桥,1650000.0,16031,https://wh.lianjia.com/ershoufang/104102218376.html
南北通透3房 可看湖 老证急售,恒大城 ,恒大城 ,3室2厅,93,南 北,精装,高楼层(共32层)2012年建板塔结合,金银湖,1330000.0,14302,https://wh.lianjia.com/ershoufang/104102569419.html
笋盘首推，保利精装小三房，十平米不计房本，随时看房,保利拉菲 ,保利拉菲 ,3室2厅,90.88,南,精装,低楼层(共34层)2013年建板楼,卓刀泉,1880000.0,20687,https://wh.lianjia.com/ershoufang/104102590022.html
中奇欧式花园 一梯一户 中间楼层通风效果好,中奇欧式花园 ,中奇欧式花园 ,3室2厅,132.79,南 北,简装,低楼层(共8层)2001年建板楼,武广万松园,2850000.0,21463,https://wh.lianjia.com/ershoufang/104102612713.html
精装两房 .楼层好 视野宽阔 采光充足 配套设施齐全,福星华府 ,福星华府 ,2室2厅,91.06,南,精装,低楼层(共45层)2015年建板楼,杨汊湖,1740000.0,19109,https://wh.lianjia.com/ershoufang/104102692743.html
不动产权证 无抵押无贷款  视野采光好,军威苑小区 ,军威苑小区 ,2室2厅,78.06,南,毛坯,高楼层(共19层)2010年建板楼,老南湖,1049000.0,13439,https://wh.lianjia.com/ershoufang/104101358314.html
老证 精装两房拎包入住 新房从未住过 双地铁3+8号线,光明上海公馆 ,光明上海公馆 ,2室1厅,82.55,南,精装,中楼层(共34层)2015年建塔楼,塔子湖,1650000.0,19988,https://wh.lianjia.com/ershoufang/104101783062.html
保利浅水湾南北朝向三房 南北朝向 中间楼层满两年,保利浅水湾 ,保利浅水湾 ,3室2厅,112.6,南,精装,低楼层(共18层)2007年建塔楼,卓刀泉,2120000.0,18828,https://wh.lianjia.com/ershoufang/104101963630.html
保利拉菲南北通透满两年精装中高层，视野开阔一线看湖,保利拉菲 ,保利拉菲 ,3室1厅,93.44,南 北,精装,中楼层(共34层)2013年建板楼,卓刀泉,2120000.0,22689,https://wh.lianjia.com/ershoufang/104102403616.html
滨湖名都城 错层大三房两厅三卫 楼层好 三面采光,滨湖名都城 ,滨湖名都城 ,3室2厅,130.3,南 北 西,简装,中楼层(共7层)2000年建板楼,中南丁字桥,2480000.0,19034,https://wh.lianjia.com/ershoufang/104102551168.html
保利心语六期板式楼，中装采光好，看房方便！,保利心语六期 ,保利心语六期 ,3室2厅,121.56,南 北,简装,中楼层(共11层)2014年建板楼,珞狮南路,2590000.0,21307,https://wh.lianjia.com/ershoufang/104102554048.html
领秀城，通透大三房，证满，急售,领秀城 ,领秀城 ,3室2厅,119.14,东南,精装,低楼层(共31层)2007年建板楼,卓刀泉,2520000.0,21152,https://wh.lianjia.com/ershoufang/104102695778.html
兴华御水澜湾 4室2厅 252万,兴华御水澜湾 ,兴华御水澜湾 ,4室2厅,182.24,南 北,毛坯,中楼层(共33层)2018年建板楼,四新,2520000.0,13828,https://wh.lianjia.com/ershoufang/104102701785.html
保利海上五月花 精装居家小三房 可观湖 诚心急售,保利海上五月花一期 ,保利海上五月花一期 ,3室1厅,90.29,南,精装,高楼层(共24层)2013年建板楼,庙山,1330000.0,14731,https://wh.lianjia.com/ershoufang/104102721534.html
精装两室两厅一厨一卫，配套齐全交通便利，随时看房,义勇路69号 ,义勇路69号 ,2室2厅,79.06,东 西,精装,低楼层(共6层)暂无数据,蔡甸城区,580000.0,7337,https://wh.lianjia.com/ershoufang/104102643909.html
二七东立国际精装小户型 大阳台采光好 交通便利,东立国际 ,东立国际 ,1室1厅,38.8,南,精装,高楼层(共18层)2007年建塔楼,二七,815000.0,21006,https://wh.lianjia.com/ershoufang/104101418334.html
华锦花园三期南北通透两房，房子带有40平方的院子。,华锦花园三期 ,华锦花园三期 ,2室2厅,95.09,南 北,精装,低楼层(共6层)2004年建板楼,南湖沃尔玛,2100000.0,22085,https://wh.lianjia.com/ershoufang/104101492349.html
积玉桥 三层楼 融侨华府 精装阳光一居室,融侨华府 ,融侨华府 ,1室1厅,51.31,南,精装,低楼层(共33层)2009年建板楼,积玉桥,1150000.0,22413,https://wh.lianjia.com/ershoufang/104102008915.html
武昌徐东 保利城 南北大两房 纯毛坯,保利城 ,保利城 ,2室2厅,89.38,南 北,毛坯,中楼层(共34层)2015年建板塔结合,团结大道,1960000.0,21929,https://wh.lianjia.com/ershoufang/104102269806.html
南湖汇东精装三房，满五唯一，看房方便，诚心出售.,汇东南湖新村 ,汇东南湖新村 ,3室2厅,89.41,南 北,简装,高楼层(共11层)2008年建塔楼,老南湖,1420000.0,15882,https://wh.lianjia.com/ershoufang/104102334216.html
此房产权清晰 两证两年税费低 中间楼层 户型方正,丽华苑 ,丽华苑 ,2室2厅,85.93,南,精装,高楼层(共18层)2008年建板楼,团结大道,1560000.0,18155,https://wh.lianjia.com/ershoufang/104102457262.html
东湖城二期  次新房  全南二房 中间楼层  随时看房,福星惠誉东湖城二期 ,福星惠誉东湖城二期 ,2室2厅,80,南,毛坯,中楼层(共31层)2018年建板塔结合,东湖东亭,1680000.0,21000,https://wh.lianjia.com/ershoufang/104102464694.html
钟家村美好范米粒70年住宅公寓  采光好老证 产权清淅,美好范米粒 ,美好范米粒 ,1室0厅,32.17,西,精装,高楼层(共33层)2000年建塔楼,钟家村,680000.0,21138,https://wh.lianjia.com/ershoufang/104102544671.html
老证，精装，户型方正，南北通透，有暖气,常青花园第二社区 ,常青花园第二社区 ,2室1厅,79.53,南 北,精装,低楼层(共7层)2006年建板楼,常青花园,1400000.0,17604,https://wh.lianjia.com/ershoufang/104102750444.html
营房北村  老证，业主诚心出售,营房北村 ,营房北村 ,2室1厅,69.64,南,精装,中楼层(共8层)2000年建塔楼,宝丰崇仁,1100000.0,15796,https://wh.lianjia.com/ershoufang/104101713653.html
老证 中间楼层 采光好 房东这边诚心出售,轴馨苑 ,轴馨苑 ,2室1厅,72,南,精装,中楼层(共11层)2009年建板塔结合,百步亭,1030000.0,14306,https://wh.lianjia.com/ershoufang/104101929115.html
青年路地铁口居家住宅，繁华地段，证满五年唯一。,青年广场 ,青年广场 ,2室1厅,105.58,东南,简装,高楼层(共28层)1996年建塔楼,武广万松园,1720000.0,16291,https://wh.lianjia.com/ershoufang/104102545488.html
中南丁字桥正规2房，总价低，随时看房,涂家岭社区安景苑 ,涂家岭社区安景苑 ,2室1厅,68.39,南,简装,高楼层(共7层)1999年建塔楼,武昌火车站,1099000.0,16070,https://wh.lianjia.com/ershoufang/104102637295.html
军工社区零二小区 2室2厅 95万,军工社区零二小区 ,军工社区零二小区 ,2室2厅,100,南 北,毛坯,中楼层(共18层)板楼,中法生态城,950000.0,9500,https://wh.lianjia.com/ershoufang/104102776426.html
产证满两年！自住装修，中间楼层 看房方便，业主诚心,朗诗里程 ,朗诗里程 ,3室1厅,87,南 北,精装,低楼层(共26层)2015年建板楼,光谷东,1670000.0,19196,https://wh.lianjia.com/ershoufang/104102672766.html
恒大绿洲，精装三房，准婚房，地铁口！142万,恒大绿洲 ,恒大绿洲 ,3室2厅,91.7,东南 南,精装,中楼层(共11层)塔楼,中法生态城,1420000.0,15486,https://wh.lianjia.com/ershoufang/104102498598.html
满二丽岛2046中间楼层诚心出售,丽岛2046 ,丽岛2046 ,3室1厅,102,南 北,毛坯,低楼层(共46层)2014年建塔楼,中南丁字桥,2150000.0,21079,https://wh.lianjia.com/ershoufang/104101403964.html
卧龙墨水湖边 4室2厅 222万,卧龙墨水湖边 ,卧龙墨水湖边 ,4室2厅,128.46,南 北,毛坯,中楼层(共34层)2016年建板塔结合,四新,2220000.0,17282,https://wh.lianjia.com/ershoufang/104102386784.html
两年两年，采光视线好 业主诚心出售，看房随时可看,水岸国际峯岚天下 ,水岸国际峯岚天下 ,2室2厅,92.18,南,简装,中楼层(共32层)2012年建板楼,积玉桥,2450000.0,26579,https://wh.lianjia.com/ershoufang/104102426959.html
新二环 珞狮南路 中层两居室 产证满二税费低,珞珈雅苑 ,珞珈雅苑 ,2室2厅,89.46,南,简装,中楼层(共32层)2014年建板楼,珞狮南路,1700000.0,19003,https://wh.lianjia.com/ershoufang/104102427431.html
颐和家园 老证 诚心出售 中高楼层 店长推荐房源,颐和家园 ,颐和家园 ,2室1厅,63.8,南 北,毛坯,中楼层(共18层)2011年建板塔结合,将军路,960000.0,15048,https://wh.lianjia.com/ershoufang/104102471821.html
保利心语二期满两年大三房，居家装修可直接入住,保利心语二期 ,保利心语二期 ,3室2厅,112.2,南 北,精装,低楼层(共18层)2007年建塔楼,珞狮南路,1990000.0,17737,https://wh.lianjia.com/ershoufang/104102476629.html
水域精装三房，中高楼层，采光好，通透,水域天际 ,水域天际 ,3室2厅,88,南 北,精装,高楼层(共11层)2014年建塔楼,南湖沃尔玛,2370000.0,26932,https://wh.lianjia.com/ershoufang/104102518144.html
地铁口 南国花郡 精装三房 满五年 诚心出售,南国花郡 ,南国花郡 ,3室2厅,86.5,南,精装,低楼层(共18层)2012年建板楼,老南湖,1630000.0,18844,https://wh.lianjia.com/ershoufang/104102527592.html
万科精致小两房诚心出售，欲购从速,万科汉阳国际B区 ,万科汉阳国际B区 ,2室1厅,78,南,精装,高楼层(共34层)2015年建板楼,王家湾,1380000.0,17693,https://wh.lianjia.com/ershoufang/104102551173.html
佳兆业 全新未住精装三房 好楼层,佳兆业金域天下二期 ,佳兆业金域天下二期 ,3室1厅,89.35,南,精装,低楼层(共34层)塔楼,白沙洲,1550000.0,17348,https://wh.lianjia.com/ershoufang/104102758370.html
中南商圈 凯乐花园 正规一室一厅,凯乐花园 ,凯乐花园 ,1室1厅,56.65,东北,简装,高楼层(共21层)2006年建板楼,中南丁字桥,1480000.0,26126,https://wh.lianjia.com/ershoufang/104101033391.html
万科唐樾，精装3房，稀有的通透户型，精装，诚售,万科汉口传奇唐樾 ,万科汉口传奇唐樾 ,3室2厅,117.22,东 南 北,精装,中楼层(共34层)2017年建塔楼,杨汊湖,2930000.0,24996,https://wh.lianjia.com/ershoufang/104101408032.html
金地自在城 标准三房户型 全新毛坯,金地自在城 ,金地自在城 ,3室1厅,93.5,南,毛坯,中楼层(共34层)2017年建板塔结合,团结大道,1970000.0,21070,https://wh.lianjia.com/ershoufang/104101847382.html
融创公园三期 花园小区  单价低 采光好 随时看房,融创公园壹号三期 ,融创公园壹号三期 ,3室2厅,104.72,南 北,毛坯,低楼层(共34层)2018年建板楼,塔子湖,1820000.0,17380,https://wh.lianjia.com/ershoufang/104101934881.html
汉阳四新 绿地新都会 南北3居  诚心出售,绿地中央广场 ,绿地中央广场 ,3室2厅,108.4,南,毛坯,中楼层(共33层)2013年建塔楼,四新,1600000.0,14761,https://wh.lianjia.com/ershoufang/104102032721.html
视野开阔 湖景 全新装修为入住 全房实木家居 节能环保,保利清能西海岸 ,保利清能西海岸 ,3室1厅,90,南,精装,低楼层(共27层)2017年建板楼,藏龙岛,1350000.0,15000,https://wh.lianjia.com/ershoufang/104102119676.html
大华二跃层  产证满二  业主诚心出售,大华南湖公园世家二期 ,大华南湖公园世家二期 ,3室1厅,115.84,南,简装,中楼层(共18层)2008年建板楼,新南湖,2400000.0,20719,https://wh.lianjia.com/ershoufang/104102147170.html
毛坯大三房，三房两卫，一线湖景，看房方便，价格可谈,巴黎春天 ,巴黎春天 ,3室2厅,119.18,南 西 北,毛坯,低楼层(共34层)2017年建板塔结合,文化大道,1880000.0,15775,https://wh.lianjia.com/ershoufang/104102168523.html
3.1期精装修从来没住过人，看房方便诚心出售,清江山水 ,清江山水 ,3室2厅,104.43,南 北,精装,高楼层(共32层)2015年建板楼,民族大道,2350000.0,22504,https://wh.lianjia.com/ershoufang/104102225684.html
万科锦程 精装三房 南北通透 户型方正 不临街 诚心卖,万科锦程 ,万科锦程 ,3室2厅,89.01,南 北,精装,中楼层(共35层)2017年建板楼,民族大道,2190000.0,24604,https://wh.lianjia.com/ershoufang/104102312334.html
东方花都F区电梯中间楼层 劲爆出售,东方花都F区 ,东方花都F区 ,3室2厅,114.6,南 北,精装,中楼层(共9层)2006年建板楼,后湖,2000000.0,17453,https://wh.lianjia.com/ershoufang/104102342524.html
万科汉口传奇悦庭，精装三房，品质物业,万科汉口传奇悦庭 ,万科汉口传奇悦庭 ,3室2厅,86.28,东 南,精装,中楼层(共34层)2018年建板塔结合,唐家墩,1970000.0,22833,https://wh.lianjia.com/ershoufang/104102425010.html
此房中高楼层采光充足通风好，配套设施齐全，交通便利,清江泓景 ,清江泓景 ,2室2厅,88.36,南,毛坯,中楼层(共32层)2015年建板楼,文化大道,1340000.0,15166,https://wh.lianjia.com/ershoufang/104102623256.html
此房新证价格便宜楼层中高层，户型通透,恒大名都 ,恒大名都 ,3室2厅,110.7,北,精装,32层2016年建板楼,盘龙城,1200000.0,10841,https://wh.lianjia.com/ershoufang/104102691475.html
【贝壳 优选】正地铁口 通透两房 婚房精装 品牌家电,汉口秀园 ,汉口秀园 ,2室1厅,81.76,南,精装,中楼层(共30层)2011年建板楼,塔子湖,1630000.0,19937,https://wh.lianjia.com/ershoufang/104102700087.html
街道口二环内 方正敞亮地铁两房  刚需福音,黎明村 ,黎明村 ,2室1厅,52.6,南,简装,中楼层(共7层)板楼,街道口,1050000.0,19962,https://wh.lianjia.com/ershoufang/104102712748.html
此房满两年，税费少，采光通风好，业主诚心出售。,观澜国际 ,观澜国际 ,2室1厅,78,南,简装,低楼层(共34层)2014年建板楼,四新,1325000.0,16988,https://wh.lianjia.com/ershoufang/104102714579.html
中南一路27号 2室1厅 238万,中南一路27号 ,中南一路27号 ,2室1厅,61.06,南 北,简装,高楼层(共4层)暂无数据,中南丁字桥,2380000.0,38979,https://wh.lianjia.com/ershoufang/104102722510.html
地铁口 精装两房 中间楼层 业主诚心出售 随时签约,金地艺境 ,金地艺境 ,2室2厅,89.2,南,精装,高楼层(共34层)2014年建板楼,金融港,1580000.0,17714,https://wh.lianjia.com/ershoufang/104102732439.html
此房南北通风   产证满二  中间楼层   采光好  税费少,宝安璞园三期 ,宝安璞园三期 ,2室2厅,90,南,简装,中楼层(共18层)2007年建塔楼,南湖沃尔玛,1900000.0,21112,https://wh.lianjia.com/ershoufang/104102767184.html
万科嘉园 自住精装修 诚心出售 随时看房,万科嘉园光谷的光 ,万科嘉园光谷的光 ,3室2厅,84,西,精装,低楼层(共34层)2017年建板楼,华科大,1700000.0,20239,https://wh.lianjia.com/ershoufang/104102756007.html
碧溪苑二期南北通透三房 精装修 中间楼层 采光无遮挡,碧溪苑二期 ,碧溪苑二期 ,3室2厅,125.95,南 北,精装,中楼层(共7层)2001年建板楼,七里庙,1630000.0,12942,https://wh.lianjia.com/ershoufang/104102009417.html
锦绣中北 毛坯三居室 二梯三户 诚心出售 满两年,锦绣中北 ,锦绣中北 ,3室1厅,99.42,南 北,毛坯,低楼层(共33层)2009年建板楼,中北路,2300000.0,23135,https://wh.lianjia.com/ershoufang/104102125523.html
二楼楼层好，居家装修 满两年，虎泉地铁,教师小区 ,教师小区 ,2室2厅,96.11,南,精装,低楼层(共7层)2000年建板楼,虎泉杨家湾,1600000.0,16648,https://wh.lianjia.com/ershoufang/104102138487.html
视野宽阔采光充足楼层好南北通透,湖北省琴断口监狱宿舍 ,湖北省琴断口监狱宿舍 ,3室2厅,99.12,南 北,简装,低楼层(共2层)1989年建暂无数据,王家湾,820000.0,8273,https://wh.lianjia.com/ershoufang/104102544696.html
自住的房子，小三居室中间楼层，诚心出售,东湖楚天府 ,东湖楚天府 ,3室2厅,100.07,东,精装,中楼层(共26层)2016年建板楼,街道口,3730000.0,37274,https://wh.lianjia.com/ershoufang/104102578599.html
